Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Religion,M8Z,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,340.0
Religion,M8Z,  Lutheran,"Religion, Protestant",  Lutheran,,,,,175.0
Religion,M8Z,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,110.0
Religion,M8Z,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M8Z,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,20.0
Religion,M8Z,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,10.0
Religion,M8Z,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,25.0
Religion,M8Z,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,10.0
Religion,M8Z,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,645.0
Religion,M8Z,Other Religions,Other Religions,,,,,,1035.0
Religion,M8Z,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,515.0
Religion,M8Z,  Jewish,Other Religions,  Jewish,,,,,20.0
Religion,M8Z,  Islam,Other Religions,  Islam,,,,,195.0
Religion,M8Z,  Buddhist,Other Religions,  Buddhist,,,,,160.0
Religion,M8Z,  Hindu,Other Religions,  Hindu,,,,,130.0
Religion,M8Z,  Sikh,Other Religions,  Sikh,,,,,0.0
Religion,M8Z,Other (other religions) (4),Other (other religions) (4),,,,,,10.0
Religion,M8Z,No religious affiliation,No religious affiliation,,,,,,960.0
Religion,M9A,"Religion, Catholic","Religion, Catholic",,,,,,10425.0
Religion,M9A,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,9595.0
Religion,M9A,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,825.0
Religion,M9A,"Religion, Protestant","Religion, Protestant",,,,,,12805.0
Religion,M9A,  United Church,"Religion, Protestant",  United Church,,,,,4995.0
Religion,M9A,  Anglican,"Religion, Protestant",  Anglican,,,,,3135.0
Religion,M9A,  Baptist,"Religion, Protestant",  Baptist,,,,,565.0
Religion,M9A,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,1230.0
Religion,M9A,  Lutheran,"Religion, Protestant",  Lutheran,,,,,555.0
Religion,M9A,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,205.0
Religion,M9A,  Mennonite,"Religion, Protestant",  Mennonite,,,,,20.0
Religion,M9A,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,65.0
Religion,M9A,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,25.0
Religion,M9A,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,30.0
Religion,M9A,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,45.0
Religion,M9A,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1940.0
Religion,M9A,Other Religions,Other Religions,,,,,,1965.0
Religion,M9A,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,1060.0
Religion,M9A,  Jewish,Other Religions,  Jewish,,,,,125.0
Religion,M9A,  Islam,Other Religions,  Islam,,,,,410.0
Religion,M9A,  Buddhist,Other Religions,  Buddhist,,,,,100.0
Religion,M9A,  Hindu,Other Religions,  Hindu,,,,,155.0
Religion,M9A,  Sikh,Other Religions,  Sikh,,,,,0.0
Religion,M9A,Other (other religions) (4),Other (other religions) (4),,,,,,115.0
Religion,M9A,No religious affiliation,No religious affiliation,,,,,,2940.0
Religion,M9B,"Religion, Catholic","Religion, Catholic",,,,,,10555.0
Religion,M9B,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,9475.0
Religion,M9B,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,1080.0
Religion,M9B,"Religion, Protestant","Religion, Protestant",,,,,,10380.0
Religion,M9B,  United Church,"Religion, Protestant",  United Church,,,,,3095.0
Religion,M9B,  Anglican,"Religion, Protestant",  Anglican,,,,,2995.0
Religion,M9B,  Baptist,"Religion, Protestant",  Baptist,,,,,455.0
Religion,M9B,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,1155.0
Religion,M9B,  Lutheran,"Religion, Protestant",  Lutheran,,,,,650.0
Religion,M9B,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,380.0
Religion,M9B,  Mennonite,"Religion, Protestant",  Mennonite,,,,,10.0
Religion,M9B,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,55.0
Religion,M9B,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,15.0
Religion,M9B,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,75.0
Religion,M9B,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,100.0
Religion,M9B,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1400.0
Religion,M9B,Other Religions,Other Religions,,,,,,2480.0
Religion,M9B,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,1160.0
Religion,M9B,  Jewish,Other Religions,  Jewish,,,,,80.0
Religion,M9B,  Islam,Other Religions,  Islam,,,,,760.0
Religion,M9B,  Buddhist,Other Religions,  Buddhist,,,,,180.0
Religion,M9B,  Hindu,Other Religions,  Hindu,,,,,200.0
Religion,M9B,  Sikh,Other Religions,  Sikh,,,,,50.0
Religion,M9B,Other (other religions) (4),Other (other religions) (4),,,,,,60.0
Religion,M9B,No religious affiliation,No religious affiliation,,,,,,2610.0
Religion,M9C,"Religion, Catholic","Religion, Catholic",,,,,,14800.0
Religion,M9C,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,14080.0
Religion,M9C,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,725.0
Religion,M9C,"Religion, Protestant","Religion, Protestant",,,,,,13460.0
Religion,M9C,  United Church,"Religion, Protestant",  United Church,,,,,4275.0
Religion,M9C,  Anglican,"Religion, Protestant",  Anglican,,,,,3605.0
Religion,M9C,  Baptist,"Religion, Protestant",  Baptist,,,,,705.0
Religion,M9C,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,1690.0
Religion,M9C,  Lutheran,"Religion, Protestant",  Lutheran,,,,,680.0
Religion,M9C,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,330.0
Religion,M9C,  Mennonite,"Religion, Protestant",  Mennonite,,,,,10.0
Religion,M9C,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,70.0
Religion,M9C,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,45.0
Religion,M9C,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,75.0
Religion,M9C,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,55.0
Religion,M9C,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1910.0
Religion,M9C,Other Religions,Other Religions,,,,,,2560.0
Religion,M9C,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,1240.0
Religion,M9C,  Jewish,Other Religions,  Jewish,,,,,125.0
Religion,M9C,  Islam,Other Religions,  Islam,,,,,725.0
Religion,M9C,  Buddhist,Other Religions,  Buddhist,,,,,120.0
Religion,M9C,  Hindu,Other Religions,  Hindu,,,,,240.0
Religion,M9C,  Sikh,Other Religions,  Sikh,,,,,50.0
Religion,M9C,Other (other religions) (4),Other (other religions) (4),,,,,,55.0
Religion,M9C,No religious affiliation,No religious affiliation,,,,,,3530.0
Religion,M9L,"Religion, Catholic","Religion, Catholic",,,,,,8865.0
Religion,M9L,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,8835.0
Religion,M9L,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,30.0
Religion,M9L,"Religion, Protestant","Religion, Protestant",,,,,,1465.0
Religion,M9L,  United Church,"Religion, Protestant",  United Church,,,,,180.0
Religion,M9L,  Anglican,"Religion, Protestant",  Anglican,,,,,235.0
Religion,M9L,  Baptist,"Religion, Protestant",  Baptist,,,,,135.0
Religion,M9L,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,190.0
Religion,M9L,  Lutheran,"Religion, Protestant",  Lutheran,,,,,15.0
Religion,M9L,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,225.0
Religion,M9L,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M9L,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,70.0
Religion,M9L,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,0.0
Religion,M9L,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,10.0
Religion,M9L,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,20.0
Religion,M9L,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,385.0
Religion,M9L,Other Religions,Other Religions,,,,,,965.0
Religion,M9L,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,130.0
Religion,M9L,  Jewish,Other Religions,  Jewish,,,,,0.0
Religion,M9L,  Islam,Other Religions,  Islam,,,,,195.0
Religion,M9L,  Buddhist,Other Religions,  Buddhist,,,,,0.0
Religion,M9L,  Hindu,Other Religions,  Hindu,,,,,240.0
Religion,M9L,  Sikh,Other Religions,  Sikh,,,,,370.0
Religion,M9L,Other (other religions) (4),Other (other religions) (4),,,,,,20.0
Religion,M9L,No religious affiliation,No religious affiliation,,,,,,460.0
Religion,M9M,"Religion, Catholic","Religion, Catholic",,,,,,9925.0
Religion,M9M,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,9910.0
Religion,M9M,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,15.0
Religion,M9M,"Religion, Protestant","Religion, Protestant",,,,,,4745.0
Religion,M9M,  United Church,"Religion, Protestant",  United Church,,,,,905.0
Religion,M9M,  Anglican,"Religion, Protestant",  Anglican,,,,,1090.0
Religion,M9M,  Baptist,"Religion, Protestant",  Baptist,,,,,340.0
Religion,M9M,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,605.0
Religion,M9M,  Lutheran,"Religion, Protestant",  Lutheran,,,,,105.0
Religion,M9M,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,495.0
Religion,M9M,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M9M,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,105.0
Religion,M9M,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,0.0
Religion,M9M,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,135.0
Religion,M9M,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,0.0
Religion,M9M,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,960.0
Religion,M9M,Other Religions,Other Religions,,,,,,2925.0
Religion,M9M,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,385.0
Religion,M9M,  Jewish,Other Religions,  Jewish,,,,,35.0
Religion,M9M,  Islam,Other Religions,  Islam,,,,,370.0
Religion,M9M,  Buddhist,Other Religions,  Buddhist,,,,,45.0
Religion,M9M,  Hindu,Other Religions,  Hindu,,,,,680.0
Religion,M9M,  Sikh,Other Religions,  Sikh,,,,,1335.0
Religion,M9M,Other (other religions) (4),Other (other religions) (4),,,,,,70.0
Religion,M9M,No religious affiliation,No religious affiliation,,,,,,1380.0
Religion,M9N,"Religion, Catholic","Religion, Catholic",,,,,,8810.0
Religion,M9N,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,8720.0
Religion,M9N,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,95.0
Religion,M9N,"Religion, Protestant","Religion, Protestant",,,,,,7435.0
Religion,M9N,  United Church,"Religion, Protestant",  United Church,,,,,1780.0
Religion,M9N,  Anglican,"Religion, Protestant",  Anglican,,,,,1700.0
Religion,M9N,  Baptist,"Religion, Protestant",  Baptist,,,,,770.0
Religion,M9N,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,755.0
Religion,M9N,  Lutheran,"Religion, Protestant",  Lutheran,,,,,200.0
Religion,M9N,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,505.0
Religion,M9N,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M9N,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,100.0
Religion,M9N,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,35.0
Religion,M9N,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,105.0
Religion,M9N,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,30.0
Religion,M9N,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1455.0
Religion,M9N,Other Religions,Other Religions,,,,,,1555.0
Religion,M9N,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,305.0
Religion,M9N,  Jewish,Other Religions,  Jewish,,,,,55.0
Religion,M9N,  Islam,Other Religions,  Islam,,,,,520.0
Religion,M9N,  Buddhist,Other Religions,  Buddhist,,,,,185.0
Religion,M9N,  Hindu,Other Religions,  Hindu,,,,,395.0
Religion,M9N,  Sikh,Other Religions,  Sikh,,,,,65.0
Religion,M9N,Other (other religions) (4),Other (other religions) (4),,,,,,35.0
Religion,M9N,No religious affiliation,No religious affiliation,,,,,,2185.0
Religion,M9P,"Religion, Catholic","Religion, Catholic",,,,,,9690.0
Religion,M9P,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,9125.0
Religion,M9P,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,560.0
Religion,M9P,"Religion, Protestant","Religion, Protestant",,,,,,6230.0
Religion,M9P,  United Church,"Religion, Protestant",  United Church,,,,,1695.0
Religion,M9P,  Anglican,"Religion, Protestant",  Anglican,,,,,1575.0
Religion,M9P,  Baptist,"Religion, Protestant",  Baptist,,,,,295.0
Religion,M9P,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,575.0
Religion,M9P,  Lutheran,"Religion, Protestant",  Lutheran,,,,,315.0
Religion,M9P,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,450.0
Religion,M9P,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M9P,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,120.0
Religion,M9P,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,10.0
Religion,M9P,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,45.0
Religion,M9P,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,90.0
Religion,M9P,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1070.0
Religion,M9P,Other Religions,Other Religions,,,,,,1775.0
Religion,M9P,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,750.0
Religion,M9P,  Jewish,Other Religions,  Jewish,,,,,75.0
Religion,M9P,  Islam,Other Religions,  Islam,,,,,640.0
Religion,M9P,  Buddhist,Other Religions,  Buddhist,,,,,65.0
Religion,M9P,  Hindu,Other Religions,  Hindu,,,,,170.0
Religion,M9P,  Sikh,Other Religions,  Sikh,,,,,50.0
Religion,M9P,Other (other religions) (4),Other (other religions) (4),,,,,,25.0
Religion,M9P,No religious affiliation,No religious affiliation,,,,,,1685.0
Religion,M9R,"Religion, Catholic","Religion, Catholic",,,,,,13960.0
Religion,M9R,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,13635.0
Religion,M9R,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,325.0
Religion,M9R,"Religion, Protestant","Religion, Protestant",,,,,,10605.0
Religion,M9R,  United Church,"Religion, Protestant",  United Church,,,,,2935.0
Religion,M9R,  Anglican,"Religion, Protestant",  Anglican,,,,,2640.0
Religion,M9R,  Baptist,"Religion, Protestant",  Baptist,,,,,795.0
Religion,M9R,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,890.0
Religion,M9R,  Lutheran,"Religion, Protestant",  Lutheran,,,,,400.0
Religion,M9R,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,600.0
Religion,M9R,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M9R,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,180.0
Religion,M9R,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,10.0
Religion,M9R,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,95.0
Religion,M9R,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,15.0
Religion,M9R,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,2050.0
Religion,M9R,Other Religions,Other Religions,,,,,,5440.0
Religion,M9R,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,920.0
Religion,M9R,  Jewish,Other Religions,  Jewish,,,,,80.0
Religion,M9R,  Islam,Other Religions,  Islam,,,,,2385.0
Religion,M9R,  Buddhist,Other Religions,  Buddhist,,,,,165.0
Religion,M9R,  Hindu,Other Religions,  Hindu,,,,,675.0
Religion,M9R,  Sikh,Other Religions,  Sikh,,,,,1060.0
Religion,M9R,Other (other religions) (4),Other (other religions) (4),,,,,,160.0
Religion,M9R,No religious affiliation,No religious affiliation,,,,,,2385.0
Religion,M9V,"Religion, Catholic","Religion, Catholic",,,,,,19680.0
Religion,M9V,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,19540.0
Religion,M9V,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,135.0
Religion,M9V,"Religion, Protestant","Religion, Protestant",,,,,,14910.0
Religion,M9V,  United Church,"Religion, Protestant",  United Church,,,,,1770.0
Religion,M9V,  Anglican,"Religion, Protestant",  Anglican,,,,,3010.0
Religion,M9V,  Baptist,"Religion, Protestant",  Baptist,,,,,1250.0
Religion,M9V,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,1200.0
Religion,M9V,  Lutheran,"Religion, Protestant",  Lutheran,,,,,435.0
Religion,M9V,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,2200.0
Religion,M9V,  Mennonite,"Religion, Protestant",  Mennonite,,,,,10.0
Religion,M9V,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,270.0
Religion,M9V,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,55.0
Religion,M9V,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,245.0
Religion,M9V,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,45.0
Religion,M9V,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,4425.0
Religion,M9V,Other Religions,Other Religions,,,,,,11815.0
Religion,M9V,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,800.0
Religion,M9V,  Jewish,Other Religions,  Jewish,,,,,80.0
Religion,M9V,  Islam,Other Religions,  Islam,,,,,2370.0
Religion,M9V,  Buddhist,Other Religions,  Buddhist,,,,,635.0
Religion,M9V,  Hindu,Other Religions,  Hindu,,,,,3965.0
Religion,M9V,  Sikh,Other Religions,  Sikh,,,,,3750.0
Religion,M9V,Other (other religions) (4),Other (other religions) (4),,,,,,220.0
Religion,M9V,No religious affiliation,No religious affiliation,,,,,,4040.0
Religion,M9W,"Religion, Catholic","Religion, Catholic",,,,,,12725.0
Religion,M9W,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,12670.0
Religion,M9W,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,60.0
Religion,M9W,"Religion, Protestant","Religion, Protestant",,,,,,11730.0
Religion,M9W,  United Church,"Religion, Protestant",  United Church,,,,,2560.0
Religion,M9W,  Anglican,"Religion, Protestant",  Anglican,,,,,2630.0
Religion,M9W,  Baptist,"Religion, Protestant",  Baptist,,,,,755.0
Religion,M9W,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,1205.0
Religion,M9W,  Lutheran,"Religion, Protestant",  Lutheran,,,,,315.0
Religion,M9W,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,900.0
Religion,M9W,  Mennonite,"Religion, Protestant",  Mennonite,,,,,15.0
Religion,M9W,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,260.0
Religion,M9W,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,250.0
Religion,M9W,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,85.0
Religion,M9W,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,30.0
Religion,M9W,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,2720.0
Religion,M9W,Other Religions,Other Religions,,,,,,4800.0
Religion,M9W,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,845.0
Religion,M9W,  Jewish,Other Religions,  Jewish,,,,,60.0
Religion,M9W,  Islam,Other Religions,  Islam,,,,,1310.0
Religion,M9W,  Buddhist,Other Religions,  Buddhist,,,,,185.0
Religion,M9W,  Hindu,Other Religions,  Hindu,,,,,1290.0
